DLR_KEY,DLR_TOP_LVL,DLR_TOP_LVL_DESC,DLR_GRP_ID,DLR_GRP_NM,DLR_ID,BRANCH_ESTB_DT,BRANCH_CLOSED_DT,SELLG_AGRMT_RQRD_FLG,SELLG_AGRMT_12B1_FLG,PAYOUT_FREQ_CD,PAYOUT_FREQ_DESC,STMT_FREQ_CD,STMT_FREQ_DESC,RECV_12B1_TAPE_FLG,AUTO_DIVD_CHK_FLG,WIRE_INCL_ACCRL_FLG,SIPC_INSD_FLG,DLR_FDIC_SELL_FLG,SEC_ID,MBR_SHIP_TYPE_CD,MBR_SHIP_TYPE,INVAL_REP_HNDLG_CD,INVAL_REP_HNDLG_DESC,INVMT_SLIP_ADDR_CD,INVMT_SLIP_ADDR,TRSTE_DFLT_DLR_ID,GRP_SALES_CHNL_ID,GRP_FINCL_INST_ID,DIVD_CONFIRM_SPRSN_FLG,DAILY_CONFIRM_SPRSN_FLG,ONLN_INVAL_REP_HNDLG_FLG,DLR_REP_ST_LIC_VLDN_FLG,DLR_INVAL_REP_ST_LIC_ACTN_FLG,NASD_REGSTN_VLDN_LIC_FLG,INVAL_REP_NASD_REGSTR_FLG,DLR_NM,ADDR_LINE_1,ADDR_LINE_2,ADDR_LINE_3,ADDR_LINE_4,CITY_NM,ST,POSTL_ZIP_CD,CRTY,ROW_STRT_DTTM,ROW_STOP_DTTM,CURR_ROW_FLG,ETL_LOAD_CYC_KEY,SRC_SYS_ID,SPR_ONBS_FLG,ONBS_FLG,INTRL_CNTL_DOC_DT,LTST_CNTL_AUDT_RECPT_DT,INACTV_DT,ACTV_FLG
349,All,All Dealers,,FIRST UNION NATIONAL BANK,5722,2002-05-25 00:00:00,2011-05-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FIRST UNION NATIONAL BANK,FBO DIMON INC NC1076,1525 W WT HARRIS BLVD,,,CHARLOTTE,NC,28262.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
350,All,All Dealers,31,GREAT WEST,5978,2004-01-20 00:00:00,2017-11-07 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5978.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,GREAT-WEST FINANCIAL RETIREMENT,11500 OUTLOOK ST,,,,OVERLAND PARK,KS,66211.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-06-23 00:00:00,2014-04-02 00:00:00,,Y
351,All,All Dealers,,WOODSTOCK,5723,2002-05-25 00:00:00,2006-04-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,WOODSTOCK,C/O WOOD COUNTY TR CO,181 2ND ST SOUTH,,,WISCONSIN RAPIDS,WI,54494.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
352,All,All Dealers,,FIRST UNION NATIONAL BANK,5724,2002-05-25 00:00:00,2011-05-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FIRST UNION NATIONAL BANK,FBO SOUTH EYE ASSOCIATES,1525 WEST WT HARRIS BLVD,,,CHARLOTTE,NC,28262.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
353,All,All Dealers,,WACHOVIA NA/WRGS,5980,2003-12-03 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5980.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,WACHOVIA NA/WRGS,DEFAULT,,,,BLOOMINGTON,MN,55431.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
354,All,All Dealers,56,STANDARD INSURANCE COMPANY,4701,2008-05-22 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,4701.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,STANDARD INSURANCE COMPANY,1100 SW 6TH AVE,,,,PORTLAND,OR,97204.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2011-09-01 00:00:00,,,Y
355,All,All Dealers,,SHELDON & CO,5725,2002-05-25 00:00:00,2006-04-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,SHELDON & CO,C/O NATIONAL CITY BANK,PO BOX 94984,,,CLEVELAND,OH,44101.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
356,All,All Dealers,61,E*TRADE SAVINGS BANK,5981,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5981.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,E*TRADE SAVINGS BANK,7103 S REVERE PKWY,,,,CENTENNIAL,CO,80112.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-15 00:00:00,,,Y
357,All,All Dealers,,NATIONAL INV SVCS CORP,5726,2002-05-25 00:00:00,2006-04-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,NATIONAL INV SVCS CORP,55 WATER ST 32ND FL,,,,NEW YORK,NY,10041.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
358,All,All Dealers,59,TD AMERITRADE TRUST,5982,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5982.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,TD AMERITRADE TRUST COMPANY,717 17TH ST,STE 2600,,,DENVER,CO,80202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-27 00:00:00,,,Y
359,All,All Dealers,,"HARBOR FUNDS DISTRIBUTORS, INC.",5471,2002-10-30 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,"HARBOR FUNDS DISTRIBUTORS, INC.",111 S WACKER DR,34TH FL,,,CHICAGO,IL,60606.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
360,All,All Dealers,,RAYWEB,5727,2002-05-25 00:00:00,2006-04-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,RAYWEB,C/O HERITAGE TRUST CO,PO BOX 6179,,,ERIE,PA,16512.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
361,All,All Dealers,,MILLER JOHNSON KUEHN INC,139,2002-05-25 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,139.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,MILLER JOHNSON KUEHN INC,5500 WAYZATA BLVD STE 600,,,,MINNEAPOLIS,MN,55416.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
362,All,All Dealers,,NEUBERGER BERMAN LLC,155,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,155.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,NEUBERGER BERMAN LLC,70 HUDSON ST,7TH FLOOR,,,JERSEY CITY,NJ,7302.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
363,All,All Dealers,,SUMMIT FINANCIAL SERVICES GRP,219,2002-05-25 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,219.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,SUMMIT FINANCIAL SERVICES GRP,1 BETHLEHEM PLAZA,,,,BETHLEHEM,PA,18018.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
364,All,All Dealers,52,RBC CAPITAL MARKETS,235,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,235.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,N,G,N,Z,N,Z,RBC CAPITAL MARKETS CORPORATION,60 SOUTH SIXTH STREET P08,,,,MINNEAPOLIS,MN,55402.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2011-09-27 00:00:00,,,Y
365,All,All Dealers,,BNY CLEARING CORP,262,2002-05-25 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,262.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,BNY CLEARING CORP,111 E KILBOURN AVE,,,,MILWAUKEE,WI,53202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
366,All,All Dealers,00,JANNEY MONTGOMERY SCOTT LLC,374,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,374.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,N,G,N,Z,N,Z,JANNEY MONTGOMERY SCOTT LLC,1717 ARCH ST,,,,PHILADELPHIA,PA,19103.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2011-09-15 00:00:00,,,Y
367,All,All Dealers,00,MORGAN KEEGAN & CO INC,780,2002-05-25 00:00:00,2014-06-23 00:00:00,Y,Y,Q,Quarterly,ZZ,Not Applicable,N,Y,Y,Z,Z,780.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,MORGAN KEEGAN & CO INC,50 N FRONT ST 18TH FL,,,,MEMPHIS,TN,38103.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2012-08-15 00:00:00,,,Y
368,All,All Dealers,99,HSBC BANK,5728,2002-05-25 00:00:00,2013-12-23 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,HSBC BANK,PO BOX 1329,,,,BUFFALO,NY,14240.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2014-02-12 00:00:00,,,Y
369,All,All Dealers,,FAROAH SECURITIES,5729,2002-05-25 00:00:00,2011-05-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FAROAH SECURITIES,20 WHY WORRY LANE,,,,WOODSIDE,CA,94062.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
370,All,All Dealers,06,CHARLES SCHWAB,2993,2009-08-20 00:00:00,2016-06-22 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2993.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,CHARLES SCHWAB & CO INC,2423 E LINCOLN DR,,,,PHOENIX,AZ,85016.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
371,All,All Dealers,,FFB REGISTRATION,5730,2003-01-29 00:00:00,2011-05-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FFB REGISTRATION,5101 N CLASSEN STE 620,,,,OKLAHOMA CITY,OK,73118.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
372,All,All Dealers,,COLUMBIA TRUST COMPANY,5986,2004-03-24 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5986.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,COLUMBIA TRUST COMPANY,1300 SW 6TH AVE,,,,PORTLAND,OR,97201.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
373,All,All Dealers,,FIRST NATIONAL BANK IN BROOKINGS,5731,2003-05-13 00:00:00,2011-05-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FIRST NATIONAL BANK IN BROOKINGS,505 5TH AVE,,,,BROOKINGS,SD,57006.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
374,All,All Dealers,48,PRESIDENTIAL BANK FSB,5987,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5987.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,PRESIDENTIAL BANK FSB,TRUST CUSTODY DEPARTMENT,4600 EAST-WEST HIGHWAY STE 400,,,BETHESDA,MD,20814.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-08-17 00:00:00,,,Y
375,All,All Dealers,,FIRST AMERICAN TRUST FSB,5989,2002-05-25 00:00:00,2015-02-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5989.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FIRST AMERICAN TRUST FSB,5 FIRST AMERICAN  WAY,,,,SANTA ANA,CA,92707.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
376,All,All Dealers,20,STATE STREET BANK & TRUST CO/SOUTHERN CA EDISON TR,5990,2002-09-27 00:00:00,2016-03-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5990.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,STATE STREET BANK & TRUST CO,DEFAULT,,,,OWENS ILLINOIS,OH,60606.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
377,All,All Dealers,81,STATE STREET BANK & TRUST CO./ADP-MORGAN STANLEY,5991,2005-08-26 00:00:00,2016-06-22 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5991.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,STATE STREET BANK & TRUST CO,105 ROSEMONT AVE.,,,,WESTWOOD,MA,2090.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
378,All,All Dealers,82,STATE STREET BANK & TRUST CO./WEALTH MANAGER SERVICES,6503,2005-07-26 00:00:00,2016-06-09 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,6503.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,STATE STREET BANK & TRUST CO,1200 CROWN COLONY DRIVE,,,,QUINCY,MA,2169.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
379,All,All Dealers,26,COMPASS BANK,2484,2002-05-25 00:00:00,2017-07-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2484.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,COMPASS BANK,15 SOUTH 20TH ST 7TH FLOOR,,,,BIRMINGHAM,AL,35233.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
380,All,All Dealers,,FISERV INVESTMENT SUPPORT SERVICES,5998,2004-09-08 00:00:00,2016-06-09 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5998.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FISERV INVESTMENT SUPPORT SERVICES,PO BOX 5831,,,,DENVER,CO,80217.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
381,All,All Dealers,,FIRST AMERICAN BANK,5999,2002-05-25 00:00:00,2015-02-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5999.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FIRST AMERICAN BANK,828 SOUTH CHARLES ST,,,,BALTIMORE,MD,21230.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
382,All,All Dealers,89,NATIONWIDE,263,2003-03-28 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,263.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,NATIONWIDE INVESTMENT SERVICES CORP,ONE NATIONWIDE PLAZA,,,,COLUMBUS,OH,43215.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2011-09-15 00:00:00,,,Y
383,All,All Dealers,00,"HILLTOP SECURITIES, INC.",279,2002-05-25 00:00:00,2018-02-12 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,279.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,"HILLTOP SECURITIES, INC.",1201 ELM ST STE 3500,,,,DALLAS,TX,75270.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-27 00:00:00,,,Y
384,All,All Dealers,49,PRINCIPAL,375,2009-08-03 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,375.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,"PRINCIPAL SECURITIES, INC.",711 HIGH STREET,,,,DES MOINES,IA,50392.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2012-11-16 00:00:00,,,Y
385,All,All Dealers,00,INTL FCSTONE FINANCIAL INC.,750,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,750.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,INTL FCSTONE FINANCIAL INC.,813 SHADES CREEK PKWY STE 100B,,,,BIRMINGHAM,AL,35209.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-08-16 00:00:00,,,Y
386,All,All Dealers,47,PNC BANK,2616,2002-07-05 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2616.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,PNC BANK NA,620 LIBERTY AVE # P2-PTPP-14-7,,,,PITTSBURGH,PA,15222.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-08-19 00:00:00,2014-04-04 00:00:00,,Y
387,All,All Dealers,91,GOLDK INVESTMENT SERVICES INC / THE RETIREMENT PLAN COMPANY,2619,2009-04-20 00:00:00,2015-03-06 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2619.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,GOLDK INVESTMENT SERVICES INC,175 FEDERAL ST,,,,BOSTON,MA,2110.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-27 00:00:00,,,Y
388,All,All Dealers,13,VOYA,591,2002-05-25 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,591.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,ING INVESTMENT ADVISORS LLC,3960 HOWARD HUGLES PKWY STE 700,,,,LAS VEGAS,NV,89169.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
389,All,All Dealers,23,COMERICA BANK,2108,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2108.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,COMERICA BANK,PO BOX 75000,,,,DETROIT,MI,48275.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-07-18 00:00:00,,,Y
390,All,All Dealers,,FERRIS BAKER WATTS INC,39,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,39.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FERRIS BAKER WATTS INC,100 LIGHT ST 9TH FL,,,,BALTIMORE,MD,21202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
391,All,All Dealers,04,BNP PARIBAS,49,2005-06-01 00:00:00,2015-02-12 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,49.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,BNP PARIBAS SECURITIES CORP,555 CROTON RD,4TH FLOOR,,,GULPH MILLS,PA,19406.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
392,All,All Dealers,00,JONES (EDWARD D) & CO,57,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,57.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,JONES (EDWARD D) & CO,201 PROGRESS PKWY,,,,MARYLAND HEIGHTS,MO,63043.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-08-10 00:00:00,2014-04-07 00:00:00,,Y
393,All,All Dealers,,LEHMAN BROTHERS INC,74,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,74.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,LEHMAN BROTHERS INC,ATTN: MUTUAL FUNDS DEPARTMENT,70 HUDSON STREET 7TH FLOOR,,,JERSEY CITY,NJ,7302.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
208,All,All Dealers,,JP MORGAN CHASE BANK,500409,2006-09-27 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,409.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,JP MORGAN CHASE BANK,DEFAULT,,,,BROOKLYN,NY,11245.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
209,All,All Dealers,87,CORRELL CO,209021,2008-12-23 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CORRELL CO INVESTMENT SERVICES CORP,9655 S 78TH AVE,,,,HICKORY HILLS,IL,60457.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2012-07-18 00:00:00,,,Y
210,All,All Dealers,00,BANK OF HAWAII,209053,2003-09-15 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2215.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,BANK OF HAWAII,PO BOX 3170,,,,HONOLULU,HI,96802.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2013-11-05 00:00:00,,,Y
211,All,All Dealers,00,MERITUS FINANCIAL GROUP,209085,2004-04-15 00:00:00,2015-08-24 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,727.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,MERITUS FINANCIAL GROUP,645 TOLLGATE ROAD,STE 140,,,ELGIN,IL,60123.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2013-10-28 00:00:00,,,Y
212,All,All Dealers,,RISE INC,209117,2002-05-25 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,727.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,RISE INC,CLEARING THRU MESIROW,101 BULLITT LANE STE 200B,,,LOUISVILLE,KY,40222.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
213,All,All Dealers,,INFINITY FINANCIAL SERVICES,209149,2009-08-21 00:00:00,2019-01-08 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,727.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,INFINITY FINANCIAL SERVICES,212 9TH ST STE 202,,,,OAKLAND,CA,94607.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
214,All,All Dealers,78,VALIC FINANCIAL ADVISORS,500538,2003-09-22 00:00:00,2018-07-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,538.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,VALIC TRUST CO,BFDS DCS,66 BROOKS DR,,,BRAINTREE,MA,2184.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2013-08-15 00:00:00,,,Y
215,All,All Dealers,31,GREAT WEST,505978,2004-01-20 00:00:00,2017-11-07 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5978.0,1,Trustee,R,Reject,Z,No investment slip is included,5471.0,,5471.0,Y,Y,B,N,Z,N,Z,GREAT-WEST FINANCIAL RETIREMENT,11500 OUTLOOK ST,,,,OVERLAND PARK,KS,66211.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-20 00:00:00,,,Y
